drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D01603,hsa554,1,0.220339,0.220339,0.220339,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D01652,hsa554,1,0.272727,0.272727,0.272727,1,0.0773876544826367,0.0773876544826367,0.0773876544826367
D01692,hsa554,1,0.214286,0.214286,0.214286,1,0.0871241542936855,0.0871241542936855,0.0871241542936855
D01699,hsa554,1,0.384615,0.384615,0.384615,1,0.0396259740668518,0.0396259740668518,0.0396259740668518
D01712,hsa554,1,0.14,0.14,0.14,2,0.0652476702494005,0.0603300774069583,0.0701652630918428
D01713,hsa554,1,0.340909,0.340909,0.340909,8,0.0674683354887474,0.0535181954534435,0.0871241542936855
D01717,hsa554,1,0.314815,0.314815,0.314815,2,0.071758513261665,0.0535181954534435,0.0899988310698866
D01745,hsa554,1,0.326923,0.326923,0.326923,1,0.0556232449637189,0.0556232449637189,0.0556232449637189
D01782,hsa554,1,0.291667,0.291667,0.291667,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D01828,hsa554,1,0.22,0.22,0.22,1,0.0724194670437636,0.0724194670437636,0.0724194670437636
D01871,hsa554,1,0.340426,0.340426,0.340426,5,0.0407072988284064,0.039254593323399,0.0428991926660631
D01891,hsa554,1,0.133333,0.133333,0.133333,1,0.0622664455706376,0.0622664455706376,0.0622664455706376
D01925,hsa554,1,0.2,0.2,0.2,1,0.0974650351348326,0.0974650351348326,0.0974650351348326
D01964,hsa554,1,0.121212,0.121212,0.121212,1,0.0743580172363162,0.0743580172363162,0.0743580172363162
D01965,hsa554,1,0.298246,0.298246,0.298246,3,0.070773407191883,0.0597545343644947,0.0871241542936855
D01973,hsa554,1,0.34,0.34,0.34,7,0.0751588397910636,0.056678726786715,0.098319166529779
D01994,hsa554,1,0.238806,0.238806,0.238806,1,0.114785706362244,0.114785706362244,0.114785706362244
D02007,hsa554,1,0.169231,0.169231,0.169231,1,0.0974650351348326,0.0974650351348326,0.0974650351348326
D02066,hsa554,1,0.1875,0.1875,0.1875,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D02070,hsa554,1,0.196078,0.196078,0.196078,5,0.0407072988284064,0.039254593323399,0.0428991926660631
D02076,hsa554,1,0.178571,0.178571,0.178571,3,0.0569621574511286,0.0490630407435375,0.0668705762613265
D02082,hsa554,1,0.233333,0.233333,0.233333,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D02147,hsa554,1,0.142857,0.142857,0.142857,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D02149,hsa554,1,0.107143,0.107143,0.107143,9,0.0723103507842552,0.0490630407435375,0.0992523847268307
D02150,hsa554,1,0.170213,0.170213,0.170213,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D02234,hsa554,1,0.375,0.375,0.375,3,0.070773407191883,0.0597545343644947,0.0871241542936855
D02237,hsa554,1,0.058824,0.058824,0.058824,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D02250,hsa554,1,0.255319,0.255319,0.255319,3,0.143084577732736,0.121977216775711,0.1701753205328
D02278,hsa554,1,0.019231,0.019231,0.019231,1,0.013954814201368,0.013954814201368,0.013954814201368
D02279,hsa554,1,0.020408,0.020408,0.020408,1,0.013954814201368,0.013954814201368,0.013954814201368
D02327,hsa554,1,0.218182,0.218182,0.218182,2,0.0463863943884213,0.039254593323399,0.0535181954534435
D02338,hsa554,1,0.188679,0.188679,0.188679,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D02340,hsa554,1,0.319149,0.319149,0.319149,3,0.0648722204337801,0.0556232449637189,0.0752129327875418
D02342,hsa554,1,0.127273,0.127273,0.127273,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D02349,hsa554,1,0.122807,0.122807,0.122807,1,0.0549528553485217,0.0549528553485217,0.0549528553485217
D02354,hsa554,1,0.294118,0.294118,0.294118,11,0.0542522062105004,0.039254593323399,0.077789748245917
D02356,hsa554,1,0.180328,0.180328,0.180328,7,0.0593458597494287,0.039254593323399,0.0871241542936855
D02357,hsa554,1,0.226415,0.226415,0.226415,1,0.0752129327875418,0.0752129327875418,0.0752129327875418
D02358,hsa554,1,0.137255,0.137255,0.137255,1,0.0882316048808452,0.0882316048808452,0.0882316048808452
D02359,hsa554,1,0.22449,0.22449,0.22449,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D02361,hsa554,1,0.285714,0.285714,0.285714,14,0.0577924635636538,0.039254593323399,0.0871241542936855
D02374,hsa554,1,0.12963,0.12963,0.12963,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D02566,hsa554,1,0.333333,0.333333,0.333333,4,0.0633957542469465,0.04863177399689,0.0871241542936855
D02578,hsa554,1,0.266667,0.266667,0.266667,2,0.0832131947839848,0.0688708737897686,0.097555515778201
D02588,hsa554,1,0.218182,0.218182,0.218182,1,0.0974650351348326,0.0974650351348326,0.0974650351348326
D02614,hsa554,1,0.24,0.24,0.24,1,0.0882316048808452,0.0882316048808452,0.0882316048808452
D02671,hsa554,1,0.27451,0.27451,0.27451,5,0.0734732353695396,0.0556232449637189,0.0949597673004408
D02721,hsa554,1,0.031746,0.031746,0.031746,2,0.0769094251744738,0.0705002220732073,0.0833186282757403
D02725,hsa554,1,0.183333,0.183333,0.183333,2,0.0663833338219224,0.0622664455706376,0.0705002220732073
D02826,hsa554,1,0.188679,0.188679,0.188679,2,0.0918115378071712,0.0853039090845635,0.098319166529779
D02884,hsa554,1,0.137255,0.137255,0.137255,2,0.0652476702494005,0.0603300774069583,0.0701652630918428
D02910,hsa554,1,0.272727,0.272727,0.272727,2,0.0876778795872653,0.0871241542936855,0.0882316048808452
D03165,hsa554,1,0.205882,0.205882,0.205882,1,0.0556232449637189,0.0556232449637189,0.0556232449637189
D03187,hsa554,1,0.046154,0.046154,0.046154,1,0.124161851784402,0.124161851784402,0.124161851784402
D03210,hsa554,1,0.271186,0.271186,0.271186,1,0.0757514728103029,0.0757514728103029,0.0757514728103029
D03274,hsa554,1,0.418182,0.418182,0.418182,3,0.0569621574511286,0.0490630407435375,0.0668705762613265
D03365,hsa554,1,0.186047,0.186047,0.186047,1,0.058557561503429,0.058557561503429,0.058557561503429
D03415,hsa554,1,0.264368,0.264368,0.264368,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D03442,hsa554,1,0.231481,0.231481,0.231481,2,0.133773062761883,0.13016322748849,0.137382898035276
D03490,hsa554,1,0.188679,0.188679,0.188679,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D03503,hsa554,1,0.14,0.14,0.14,1,0.0768719024834968,0.0768719024834968,0.0768719024834968
D03621,hsa554,1,0.340909,0.340909,0.340909,4,0.0436053836451998,0.039254593323399,0.0535181954534435
D03642,hsa554,1,0.24,0.24,0.24,1,0.0604741233808496,0.0604741233808496,0.0604741233808496
D03654,hsa554,1,0.365385,0.365385,0.365385,1,0.0396259740668518,0.0396259740668518,0.0396259740668518
D03858,hsa554,1,0.291667,0.291667,0.291667,3,0.0403011130424519,0.039254593323399,0.0420227717371048
D03879,hsa554,1,0.244898,0.244898,0.244898,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D03880,hsa554,1,0.164384,0.164384,0.164384,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D03881,hsa554,1,0.20339,0.20339,0.20339,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D03966,hsa554,1,0.039216,0.039216,0.039216,4,0.0146809805938504,0.013535344886819,0.0155834841251941
D04006,hsa554,1,0.152174,0.152174,0.152174,1,0.0777829537136716,0.0777829537136716,0.0777829537136716
D04034,hsa554,1,0.4,0.4,0.4,3,0.0569621574511286,0.0490630407435375,0.0668705762613265
D04040,hsa554,1,0.254545,0.254545,0.254545,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D04375,hsa554,1,0.152174,0.152174,0.152174,1,0.0549528553485217,0.0549528553485217,0.0549528553485217
D04625,hsa554,1,0.142857,0.142857,0.142857,1,0.0882316048808452,0.0882316048808452,0.0882316048808452
D04716,hsa554,1,0.226415,0.226415,0.226415,1,0.123159475850565,0.123159475850565,0.123159475850565
D04979,hsa554,1,0.333333,0.333333,0.333333,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D05113,hsa554,1,0.142857,0.142857,0.142857,1,0.123159475850565,0.123159475850565,0.123159475850565
D05129,hsa554,1,0.178571,0.178571,0.178571,4,0.0659287439486875,0.0511795928639195,0.0865977204336234
D05246,hsa554,1,0.263158,0.263158,0.263158,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D05312,hsa554,1,0.169811,0.169811,0.169811,3,0.121082136498625,0.10643037961185,0.133656554033459
D05341,hsa554,1,0.017857,0.017857,0.017857,1,0.0897107795262632,0.0897107795262632,0.0897107795262632
D05740,hsa554,1,0.268657,0.268657,0.268657,2,0.0918115378071712,0.0853039090845635,0.098319166529779
D05792,hsa554,1,0.210526,0.210526,0.210526,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D05938,hsa554,1,0.32,0.32,0.32,1,0.123159475850565,0.123159475850565,0.123159475850565
D06056,hsa554,1,0.173077,0.173077,0.173077,1,0.114785706362244,0.114785706362244,0.114785706362244
D06396,hsa554,1,0.244898,0.244898,0.244898,1,0.114785706362244,0.114785706362244,0.114785706362244
D00049,hsa56413,1,0.086957,0.086957,0.086957,1,0.089014498295336,0.089014498295336,0.089014498295336
D00059,hsa56413,1,0.122449,0.122449,0.122449,2,0.0473941413429556,0.0442899853116609,0.0504982973742503
D00079,hsa56413,1,0.064516,0.064516,0.064516,1,0.0763827892143037,0.0763827892143037,0.0763827892143037
D00094,hsa56413,1,0.105263,0.105263,0.105263,1,0.0235380559059314,0.0235380559059314,0.0235380559059314
D00095,hsa56413,1,0.173913,0.173913,0.173913,3,0.0643487848462052,0.0593525960187574,0.0728431216255302
D00106,hsa56413,1,0.081967,0.081967,0.081967,1,0.0704652015791315,0.0704652015791315,0.0704652015791315
D00110,hsa56413,1,0.26,0.26,0.26,3,0.0815293068631698,0.0504982973742503,0.138250743507663
D00113,hsa56413,1,0.265306,0.265306,0.265306,5,0.0541435329209309,0.0498628919492262,0.0588279599358547
D00136,hsa56413,1,0.288462,0.288462,0.288462,4,0.0491467131902294,0.0427690674543559,0.0558388797075962
D00139,hsa56413,1,0.23913,0.23913,0.23913,1,0.123005392394276,0.123005392394276,0.123005392394276
D00180,hsa56413,1,0.064516,0.064516,0.064516,3,0.0545322389795632,0.0435956511147564,0.0763827892143037
D00225,hsa56413,1,0.285714,0.285714,0.285714,1,0.123005392394276,0.123005392394276,0.123005392394276
D00227,hsa56413,1,0.20339,0.20339,0.20339,3,0.0455628341256366,0.0449200428862224,0.046356310852076
D00232,hsa56413,1,0.192308,0.192308,0.192308,3,0.0540089375731912,0.0502175198177638,0.0574715432671772
D00234,hsa56413,1,0.415094,0.415094,0.415094,3,0.0592887751231869,0.0498619424361105,0.0715832069917718
D00235,hsa56413,1,0.2,0.2,0.2,2,0.0668468792599291,0.0608506368943281,0.0728431216255302
D00241,hsa56413,1,0.122449,0.122449,0.122449,1,0.0132889300905162,0.0132889300905162,0.0132889300905162
D00255,hsa56413,1,0.365385,0.365385,0.365385,8,0.0613365160394416,0.0427690674543559,0.0961411765361751
D00270,hsa56413,1,0.319149,0.319149,0.319149,7,0.0502085677992744,0.0427690674543559,0.0558388797075962
D00274,hsa56413,1,0.351852,0.351852,0.351852,3,0.0517789755342179,0.0435276337008439,0.0574715432671772
D00281,hsa56413,1,0.145833,0.145833,0.145833,6,0.0513992538502289,0.0427690674543559,0.0593525960187574
D00283,hsa56413,1,0.333333,0.333333,0.333333,25,0.057473679480841,0.0427690674543559,0.0832756236535918
D00295,hsa56413,1,0.137255,0.137255,0.137255,1,0.080246691590392,0.080246691590392,0.080246691590392
D00300,hsa56413,1,0.25,0.25,0.25,3,0.0592887751231869,0.0498619424361105,0.0715832069917718
D00301,hsa56413,1,0.342105,0.342105,0.342105,1,0.120209544002407,0.120209544002407,0.120209544002407
D00306,hsa56413,1,0.230769,0.230769,0.230769,1,0.0325393436049701,0.0325393436049701,0.0325393436049701
D00318,hsa56413,1,0.12963,0.12963,0.12963,3,0.0694170248412808,0.0564211759416785,0.080246691590392
D00332,hsa56413,1,0.104167,0.104167,0.104167,2,0.0445626891532159,0.0427690674543559,0.046356310852076
D00336,hsa56413,1,0.423077,0.423077,0.423077,1,0.0647246665216104,0.0647246665216104,0.0647246665216104
D00356,hsa56413,1,0.2,0.2,0.2,1,0.0437065817040483,0.0437065817040483,0.0437065817040483
D00364,hsa56413,1,0.36,0.36,0.36,1,0.0498619424361105,0.0498619424361105,0.0498619424361105
D00371,hsa56413,1,0.148936,0.148936,0.148936,1,0.0518578457986052,0.0518578457986052,0.0518578457986052
D00380,hsa56413,1,0.282609,0.282609,0.282609,1,0.123005392394276,0.123005392394276,0.123005392394276
D00394,hsa56413,1,0.3125,0.3125,0.3125,1,0.123005392394276,0.123005392394276,0.123005392394276
D00397,hsa56413,1,0.265306,0.265306,0.265306,3,0.0568790842792215,0.0543377496346325,0.0588279599358547
D00400,hsa56413,1,0.280702,0.280702,0.280702,1,0.126733821668888,0.126733821668888,0.126733821668888
D00410,hsa56413,1,0.26087,0.26087,0.26087,1,0.123005392394276,0.123005392394276,0.123005392394276
D00415,hsa56413,1,0.265306,0.265306,0.265306,2,0.0654556475645368,0.0599286718007077,0.070982623328366
D00419,hsa56413,1,0.133333,0.133333,0.133333,2,0.0520033801527989,0.0435956511147564,0.0604111091908414
D00422,hsa56413,1,0.169811,0.169811,0.169811,1,0.080246691590392,0.080246691590392,0.080246691590392
D00426,hsa56413,1,0.267857,0.267857,0.267857,4,0.0548863963311068,0.0514268143474142,0.0593525960187574
D00432,hsa56413,1,0.235294,0.235294,0.235294,3,0.0766116450186778,0.0608506368943281,0.0961411765361751
D00437,hsa56413,1,0.2,0.2,0.2,9,0.068188613412201,0.0427690674543559,0.123005392394276
D00440,hsa56413,1,0.148148,0.148148,0.148148,1,0.080246691590392,0.080246691590392,0.080246691590392
D00442,hsa56413,1,0.272727,0.272727,0.272727,2,0.152803992858541,0.152370175324617,0.153237810392465
D00443,hsa56413,1,0.111111,0.111111,0.111111,1,0.126733821668888,0.126733821668888,0.126733821668888
D00451,hsa56413,1,0.326087,0.326087,0.326087,11,0.0598338982840319,0.0433672326347235,0.0832756236535918
D00454,hsa56413,1,0.3125,0.3125,0.3125,22,0.0560225899717383,0.0427690674543559,0.0961411765361751
D00465,hsa56413,1,0.288462,0.288462,0.288462,2,0.0559046464509048,0.0543377496346325,0.0574715432671772
D00480,hsa56413,1,0.291667,0.291667,0.291667,1,0.0498619424361105,0.0498619424361105,0.0498619424361105
D00483,hsa56413,1,0.244898,0.244898,0.244898,3,0.0766116450186778,0.0608506368943281,0.0961411765361751
D00493,hsa56413,1,0.346939,0.346939,0.346939,6,0.0508106548815618,0.0442899853116609,0.0558388797075962
D00494,hsa56413,1,0.297872,0.297872,0.297872,11,0.0552157228282929,0.0442899853116609,0.0715832069917718
D00498,hsa56413,1,0.265306,0.265306,0.265306,1,0.120209544002407,0.120209544002407,0.120209544002407
D00499,hsa56413,1,0.075472,0.075472,0.075472,1,0.0909967494787099,0.0909967494787099,0.0909967494787099
D00503,hsa56413,1,0.307692,0.307692,0.307692,4,0.0524949396030662,0.0442899853116609,0.0593525960187574
D00509,hsa56413,1,0.313725,0.313725,0.313725,6,0.0513992538502289,0.0427690674543559,0.0593525960187574
D00513,hsa56413,1,0.204082,0.204082,0.204082,19,0.0604665794442044,0.0427690674543559,0.0961411765361751
D00514,hsa56413,1,0.244444,0.244444,0.244444,1,0.0427690674543559,0.0427690674543559,0.0427690674543559
D00520,hsa56413,1,0.275862,0.275862,0.275862,1,0.0498619424361105,0.0498619424361105,0.0498619424361105
D00521,hsa56413,1,0.381818,0.381818,0.381818,1,0.0498619424361105,0.0498619424361105,0.0498619424361105
D00522,hsa56413,1,0.298246,0.298246,0.298246,1,0.126733821668888,0.126733821668888,0.126733821668888
D00523,hsa56413,1,0.280702,0.280702,0.280702,1,0.126733821668888,0.126733821668888,0.126733821668888
D00524,hsa56413,1,0.155556,0.155556,0.155556,3,0.0676020141268399,0.0543377496346325,0.0909967494787099
D00525,hsa56413,1,0.166667,0.166667,0.166667,1,0.0574715432671772,0.0574715432671772,0.0574715432671772
D00528,hsa56413,1,0.170213,0.170213,0.170213,14,0.0865533518135921,0.0449200428862224,0.129164200498659
D00540,hsa56413,1,0.27451,0.27451,0.27451,2,0.0559046464509048,0.0543377496346325,0.0574715432671772
D00542,hsa56413,1,0,0,0,1,0.123005392394276,0.123005392394276,0.123005392394276
D00559,hsa56413,1,0.137255,0.137255,0.137255,1,0.0558388797075962,0.0558388797075962,0.0558388797075962
D00560,hsa56413,1,0.388889,0.388889,0.388889,5,0.0725458616672583,0.0442899853116609,0.162873701289619
D00563,hsa56413,1,0.297872,0.297872,0.297872,4,0.0523182852413516,0.0427690674543559,0.0576687734171581
D00574,hsa56413,1,0.16,0.16,0.16,1,0.123005392394276,0.123005392394276,0.123005392394276
D00598,hsa56413,1,0.230769,0.230769,0.230769,2,0.0668468792599291,0.0608506368943281,0.0728431216255302
D00601,hsa56413,1,0.202703,0.202703,0.202703,2,0.0668468792599291,0.0608506368943281,0.0728431216255302
D00604,hsa56413,1,0.142857,0.142857,0.142857,4,0.0494040281838004,0.0427690674543559,0.0536889202873045
D00606,hsa56413,1,0.163265,0.163265,0.163265,3,0.0479987725278448,0.0427690674543559,0.0536889202873045
D00607,hsa56413,1,0.134328,0.134328,0.134328,6,0.0513992538502289,0.0427690674543559,0.0593525960187574
D00609,hsa56413,1,0.346154,0.346154,0.346154,6,0.0513992538502289,0.0427690674543559,0.0593525960187574
D00613,hsa56413,1,0.288462,0.288462,0.288462,5,0.0487446119221899,0.0427690674543559,0.0536889202873045
D00627,hsa56413,1,0.290323,0.290323,0.290323,1,0.126733821668888,0.126733821668888,0.126733821668888
D00632,hsa56413,1,0.28,0.28,0.28,2,0.0668468792599291,0.0608506368943281,0.0728431216255302
D00635,hsa56413,1,0.208333,0.208333,0.208333,2,0.0668468792599291,0.0608506368943281,0.0728431216255302
D00645,hsa56413,1,0.326531,0.326531,0.326531,2,0.0668468792599291,0.0608506368943281,0.0728431216255302
D00646,hsa56413,1,0.3,0.3,0.3,2,0.0559046464509048,0.0543377496346325,0.0574715432671772
D00665,hsa56413,1,0.236364,0.236364,0.236364,1,0.0498619424361105,0.0498619424361105,0.0498619424361105
D00666,hsa56413,1,0.303571,0.303571,0.303571,1,0.0498619424361105,0.0498619424361105,0.0498619424361105
D00673,hsa56413,1,0.166667,0.166667,0.166667,1,0.080246691590392,0.080246691590392,0.080246691590392
D00674,hsa56413,1,0.326531,0.326531,0.326531,1,0.0832756236535918,0.0832756236535918,0.0832756236535918
D00675,hsa56413,1,0.346154,0.346154,0.346154,2,0.0654556475645368,0.0599286718007077,0.070982623328366
D00676,hsa56413,1,0.277778,0.277778,0.277778,3,0.0713956395942218,0.0599286718007077,0.0832756236535918
D00682,hsa56413,1,0.071429,0.071429,0.071429,1,0.0436182766096295,0.0436182766096295,0.0436182766096295
D00683,hsa56413,1,0.290323,0.290323,0.290323,1,0.0608506368943281,0.0608506368943281,0.0608506368943281
D00684,hsa56413,1,0.355932,0.355932,0.355932,1,0.0608506368943281,0.0608506368943281,0.0608506368943281
D00687,hsa56413,1,0.268657,0.268657,0.268657,1,0.0608506368943281,0.0608506368943281,0.0608506368943281
D00688,hsa56413,1,0.238095,0.238095,0.238095,1,0.0608506368943281,0.0608506368943281,0.0608506368943281
D00715,hsa56413,1,0.27451,0.27451,0.27451,1,0.0574715432671772,0.0574715432671772,0.0574715432671772
D00726,hsa56413,1,0.244898,0.244898,0.244898,15,0.0604513359259664,0.0433672326347235,0.0909967494787099
D00760,hsa56413,1,0.231579,0.231579,0.231579,1,0.0543377496346325,0.0543377496346325,0.0543377496346325
D00765,hsa56413,1,0.142857,0.142857,0.142857,1,0.0543377496346325,0.0543377496346325,0.0543377496346325
D00769,hsa56413,1,0.313725,0.313725,0.313725,1,0.0704652015791315,0.0704652015791315,0.0704652015791315
